,0,1
246,17.811266,9.266139
247,17.046938,10.269351
248,12.926154,13.555991
249,12.691085,14.593164
250,12.797478,16.080145
251,15.603007,14.986919
252,14.946218,12.483084
253,11.003577,10.594916
254,17.421318,11.241659
255,17.756386,11.293801
256,16.386898,15.540929
257,16.294289,17.045153
258,18.807053,11.218213
259,13.020793,10.43942
260,13.178554,15.110728
261,14.287021,13.49388
262,13.940965,11.468709
263,14.702695,14.80654
264,15.121034,14.326314
265,16.939524,15.911
266,15.912024,15.270125
267,17.80244,15.4237585
268,13.3697815,11.819947
269,16.905186,17.785316
270,17.945704,16.307787
271,19.50935,10.511729
272,15.909477,14.137871
273,13.018992,13.687535
274,18.301123,17.716337
275,16.718296,14.729563
276,15.309752,11.46647
277,15.268654,13.794788
278,15.87226,13.312755
279,19.57606,10.573416
280,19.697985,14.406887
281,15.93423,11.244597
282,13.077872,1.3348242
283,17.730686,13.3552475
284,19.141768,14.295803
285,18.578947,13.512825
286,17.507624,12.612845
287,18.308022,12.51073
288,20.148811,13.984279
289,20.558605,14.079604
290,14.637847,1.5983175
291,13.168154,8.689211
292,18.18314,13.152931
293,19.679098,12.983621
294,18.503859,12.785566
295,11.923597,8.86812
296,13.230251,8.234579
297,13.013313,8.674538
298,18.743826,14.470187
299,17.724215,13.197967
300,-26.48013,-30.674196
301,-24.325743,-29.846535
302,-26.465767,-30.365667
303,-24.730087,-31.378647
304,-25.991064,-30.175373
305,-25.222157,-28.856077
306,-24.987646,-34.703278
307,-24.190088,-28.229757
308,-20.946594,-31.144878
309,-25.091753,-31.947136
310,-24.350851,-34.247486
311,-25.757332,-33.84195
312,-26.50443,-32.09086
313,-23.584179,-32.88521
314,-25.368958,-29.324766
315,-26.01115,-28.899271
316,-25.628239,-28.116396
317,-26.583931,-31.20707
318,-26.796738,-33.418404
319,-24.529783,-28.77463
320,-22.83865,-32.43176
321,-20.197073,-31.985456
322,-24.028856,-32.88898
323,-25.369541,-29.380238
324,-27.624708,-28.803358
325,-25.109818,-33.84325
326,-26.125786,-35.22669
327,-25.76877,-31.96823
328,-22.213102,-29.699554
329,-27.766348,-31.383104
330,-25.661924,-31.121778
331,-21.570938,-32.763992
332,-25.932219,-31.970102
333,-27.178602,-32.39801
334,-24.073198,-32.30627
335,-21.20087,-31.86828
336,-20.193066,-29.41542
337,-22.988792,-30.83187
338,-28.162794,-32.716885
339,-25.064709,-30.45884
340,-24.992826,-30.47783
341,-24.642733,-30.8106
342,-25.090971,-30.228628
343,-27.75077,-28.420626
344,-22.313618,-32.54827
345,-26.816345,-29.84847
346,-26.156775,-30.658897
347,-23.187464,-34.101467
348,-26.891941,-34.386475
349,-28.206188,-30.20932
350,-27.902468,-29.288593
351,-23.62484,-29.78578
352,-21.387154,-31.171932
353,-26.26431,-32.93277
354,-24.669424,-33.598454
355,-27.238605,-30.564753
356,-20.42314,-29.635815
357,-21.927273,-29.502287
358,-26.13975,-33.382816
359,-27.495268,-29.48217
360,-22.881859,-31.329405
361,-21.615808,-30.30416
362,-25.306145,-31.38892
363,-23.644888,-34.725277
364,-22.46847,-33.319065
365,-21.993668,-30.573235
366,-26.904188,-29.475058
367,-25.307537,-32.646965
368,-23.286444,-32.34146
369,-23.273726,-28.338865
370,-24.01367,-30.997787
371,-22.019403,-29.2328
372,-24.043043,-34.884415
373,-24.251232,-30.051826
374,-22.057074,-31.878094
375,-22.331224,-31.202877
376,-24.265575,-33.08889
377,-23.565617,-32.887466
378,-23.577732,-34.111656
379,-26.909737,-31.707752
380,-24.809856,-32.3313
381,-23.92257,-32.414013
382,-25.144093,-31.68142
383,-22.39922,-30.651865
384,-23.600971,-31.205866
385,-22.246048,-34.26038
386,-23.675127,-31.182253
387,-24.075624,-31.807404
388,-25.291937,-33.048016
389,-22.996065,-29.855293
390,-23.453299,-30.206545
391,-26.405357,-29.735617
392,-23.73627,-33.49179
393,-22.933329,-33.25439
394,-25.60705,-33.136574
395,-21.161606,-33.814434
396,-21.692078,-32.759727
397,-22.96373,-29.672062
398,-21.465773,-30.068007
399,-22.559935,-31.657843
400,-37.68689,-1.0429437
401,-37.848843,-0.8776042
402,-24.756514,-0.77044827
403,-37.030167,-3.4979017
404,-38.550983,-0.012241542
405,-35.827328,-0.04487768
406,-36.808754,1.9937706
407,-35.70812,-3.2201948
408,-34.0727,0.5082578
409,-32.153603,-0.99445766
410,-39.355186,-2.1749387
411,-37.574074,3.3845217
412,-34.56238,2.9468126
413,-36.77431,-1.6036696
414,-39.572166,1.1938759
415,-38.52234,1.1469775
416,-35.707462,2.8973112
417,-33.409298,2.771892
418,-33.155293,-1.9117055
419,-35.73948,2.6733942
420,-35.205788,2.3043602
421,-38.440586,-1.5964003
422,-34.4684,0.5120723
423,-35.893913,2.1584165
424,-32.280506,-1.6154556
425,-35.871284,-2.5106275
426,-32.954796,1.2114917
427,-35.88182,-0.50451356
428,-37.965607,-0.6427676
429,-34.9214,1.6607006
430,-36.52532,-2.7448273
431,-37.52878,1.1728857
432,-35.020126,-3.0563173
433,-37.6338,3.0149505
434,-36.818855,1.1380343
435,-37.12568,3.0373602
436,-33.372856,-1.1394105
437,-38.076572,-1.3902917
438,-37.07457,-1.3593004
439,-36.44075,1.539342
440,-34.090904,1.1314592
441,-35.592983,0.56812066
442,-35.76322,-1.1418409
443,-32.686817,-1.517857
444,-37.185795,-2.0111067
445,-34.48796,-0.049591705
446,-36.782505,-4.280328
447,-35.392384,-0.9950688
448,-38.837994,-0.881248
449,-34.22357,0.749064
450,-35.898426,-1.1238782
451,-32.364582,-0.16413952
452,-31.810598,-0.85176635
453,-35.38522,1.1342824
454,-32.774387,-0.87494683
455,-33.316853,0.7843858
456,-35.077,-3.772718
457,-34.70965,-0.9048534
458,-24.754448,-0.7703364
459,-37.817207,2.9696145
460,-35.29559,-3.203507
461,-33.360943,-0.5758507
462,-37.609646,2.7332935
463,-35.92794,1.77005
464,-37.1815,-2.1729155
465,-34.222244,-2.6329157
466,-36.372463,1.511867
467,-35.488995,-2.619591
468,-37.53834,0.2611184
469,-33.923,2.255253
470,-35.371983,-0.66714257
471,-38.02771,-3.6461277
472,-39.03443,1.6827654
473,-33.048588,-0.46055928
474,-36.455784,-1.8325827
475,-36.452885,-1.0372062
476,-33.83456,-1.9746264
477,-33.185734,-2.5439773
478,-35.57548,-2.4762433
479,-34.476795,-1.8625394
480,-36.774784,-0.10382758
481,-37.35516,0.22113451
482,-37.470554,-3.1118336
483,-36.678585,0.42494956
484,-33.854023,-3.6168506
485,-38.167004,2.3114207
486,-37.045555,3.9501467
487,-36.396664,0.2813077
488,-34.888996,1.528434
489,-36.215683,-0.47308716
490,-37.94598,-2.7541385
491,-36.038834,-1.7862185
492,-35.62531,-1.0241451
493,-34.854763,-1.3537782
494,-35.43761,-2.1352134
495,-34.676273,-0.48160097
496,-37.751472,1.5495267
497,-33.920834,-0.990455
498,-38.88426,-0.18742748
499,-34.96158,1.5350385
500,10.643608,-28.494238
501,10.446533,-31.095879
502,10.307063,-28.273397
503,7.7468677,-33.358356
504,11.113923,-27.741386
505,10.370384,-31.888502
506,10.755978,-29.25836
507,10.220345,-30.515945
508,10.289988,-30.87945
509,8.984258,-31.669344
510,7.704564,-27.164206
511,10.919686,-31.394466
512,10.587099,-32.331856
513,8.565509,-27.662426
514,9.206493,-31.0266
515,9.230043,-31.556383
516,9.548177,-30.777565
517,7.9697065,-28.928389
518,9.679196,-32.827538
519,5.090029,-27.890486
520,8.862164,-29.97727
521,7.0688367,-28.694803
522,10.08243,-33.760826
523,7.3098564,-30.151262
524,10.177786,-28.473585
525,5.2292776,-28.036932
526,9.906612,-27.908699
527,10.943448,-30.105814
528,8.656742,-29.932705
529,7.6935334,-27.202866
530,8.514335,-32.15408
531,5.8719535,-31.10757
532,6.419643,-29.534025
533,8.593893,-27.933966
534,6.862508,-32.64978
535,11.7004385,-32.408947
536,7.356611,-30.007755
537,4.8709226,-27.954256
538,7.309069,-28.523403
539,6.9512353,-29.438889
540,5.005038,-29.140348
541,8.654332,-25.175184
542,8.165472,-29.676647
543,8.976527,-32.922215
544,6.98127,-28.25334
545,6.7275295,-28.941221
546,11.249783,-30.104572
547,9.184435,-28.663141
548,8.194764,-32.210613
549,9.11975,-32.641224
550,9.784624,-34.064835
551,9.569526,-29.981253
552,4.687491,-29.46086
553,10.558917,-27.896355
554,10.13093,-33.43306
555,9.574519,-27.004904
556,4.766605,-29.058603
557,11.425928,-29.350891
558,5.949868,-30.982304
559,8.802395,-28.045492
560,8.064174,-30.2037
561,7.905007,-34.019173
562,9.73855,-33.747517
563,10.068557,-30.058542
564,7.224538,-28.73013
565,5.850835,-29.57096
566,7.843092,-33.923298
567,7.6841965,-33.439045
568,11.889738,-32.53701
569,8.44249,-29.477753
570,9.617183,-28.994362
571,8.458584,-29.016924
572,6.856309,-32.81384
573,4.704502,-29.42583
574,11.422705,-27.787113
575,9.793294,-31.9109
576,7.780262,-32.66999
577,5.279988,-27.981674
578,9.491874,-29.510897
579,10.523672,-29.54687
580,10.752984,-30.741652
581,7.114619,-28.037758
582,10.244533,-25.60881
583,12.719702,-29.061338
584,7.2101803,-31.213745
585,10.288853,-26.391977
586,7.936066,-30.962297
587,11.223815,-25.000898
588,12.514982,-30.560928
589,6.7971864,-25.70969
590,7.7779145,-28.269459
591,9.897833,-26.165155
592,7.9927626,-31.23095
593,7.274122,-31.21461
594,12.49148,-30.551552
595,6.7104154,-25.610926
596,9.918147,-26.050001
597,11.254132,-24.957712
598,11.596738,-28.577715
599,9.263884,-26.847626
600,-14.247805,19.918219
601,-13.277149,14.519206
602,-12.891608,14.108682
603,-12.57277,16.550877
604,-11.261045,19.970022
605,-12.752271,18.38347
606,-12.94706,16.147436
607,-11.273843,14.629976
608,-14.5421295,16.098269
609,-13.860614,18.839062
610,-12.965179,12.441593
611,-12.299307,19.348549
612,-10.679246,16.279474
613,-11.433597,17.434614
614,-9.600823,19.08836
615,-10.198762,17.860552
616,-10.597357,15.1664295
617,-9.675719,17.353083
618,-10.341701,16.016212
619,-12.918445,15.436846
620,-12.533282,15.699136
621,-11.763617,16.104017
622,-14.827951,14.627135
623,-14.556164,19.365149
624,-14.116527,15.773465
625,-11.978781,20.040215
626,-13.452483,16.12307
627,-12.074382,19.359707
628,-14.6232,19.307308
629,-14.227404,14.55847
630,-12.70077,15.508809
631,-10.415647,17.745909
632,-11.476089,15.502723
633,-14.097888,20.567585
634,-13.6679,15.2915
635,-13.390542,13.873571
636,-12.197145,17.681787
637,-14.880984,15.946058
638,-11.265404,16.81732
639,-15.829074,18.168863
640,-15.035401,14.545875
641,-14.708337,19.452904
642,-13.21006,19.83709
643,-12.643816,13.562505
644,-14.463008,18.861935
645,-11.801223,12.71997
646,-13.573971,14.93983
647,-13.032544,20.928665
648,-10.972803,18.506977
649,-11.268188,18.692846
650,-9.767812,15.23955
651,-12.460601,17.814056
652,-13.710577,14.4359045
653,-14.038174,20.108858
654,-15.062539,15.409522
655,-11.414737,15.788133
656,-12.354744,20.86012
657,-12.01711,15.225038
658,-12.542124,20.712713
659,-11.770982,16.740688
660,-10.036432,17.56275
661,-12.450837,17.049288
662,-12.081482,15.50871
663,-14.695527,16.176672
664,-11.101203,17.039764
665,-10.851523,16.167316
666,-9.830796,18.943459
667,-11.675991,14.142534
668,-15.255572,13.957817
669,-12.835698,14.093205
670,-14.246043,17.91133
671,-13.537457,16.836084
672,-12.807108,15.836889
673,-13.400139,16.366045
674,-14.224544,14.634218
675,-14.863168,20.066986
676,-10.601821,12.472983
677,-10.06659,13.978863
678,-9.8843975,13.809517
679,-9.3822775,13.8677025
680,-10.802722,13.054261
681,-11.196663,13.710051
682,-11.032757,13.724155
683,-14.396716,13.192568
684,-10.7876,14.552042
685,-11.550159,17.905752
686,-12.098035,13.919463
687,-14.806703,13.517635
688,-10.060108,17.040213
689,-14.302615,13.730501
690,-14.073059,12.94952
691,-13.500932,13.393568
692,-13.162226,17.964222
693,-13.78451,13.626304
694,-9.684239,16.173664
695,-12.723604,14.789127
696,-11.76764,12.423239
697,-16.109545,14.886436
698,-13.56513,18.18194
699,-13.048667,13.64988
700,-2.3567712,-18.510979
701,-1.4029373,-15.505776
702,-3.3198068,-14.388434
703,-5.643938,-14.466899
704,-1.5373917,-14.679012
705,-0.96893,-16.886936
706,-1.2038833,-14.052259
707,0.3824839,-17.968626
708,-2.3609357,-15.973671
709,-4.676165,-16.428349
710,-4.013596,-17.343893
711,1.2571493,-17.520533
712,-2.277675,-15.877741
713,-1.8692786,-15.164443
714,-5.2332683,-17.863146
715,-5.28175,-17.84439
716,-2.7897723,-17.774006
717,-4.740783,-16.489794
718,-0.56280565,-12.0651865
719,-2.9839191,-17.079832
720,-3.5011458,-15.405199
721,-5.211438,-17.175856
722,-1.1090856,-10.737945
723,-5.3556123,-17.047413
724,-4.6771255,-17.15136
725,1.3024368,-14.934992
726,-2.774825,-17.548132
727,-3.9989333,-13.398049
728,-5.2566323,-13.732518
729,-0.43082076,-16.719124
730,0.8981066,-12.305866
731,-3.0627573,-11.689706
732,1.3636459,-14.3024235
733,-1.0641991,-11.001741
734,0.21513404,-16.142029
735,0.3230459,-15.402446
736,0.8826194,-12.319021
737,-0.30351552,-14.953354
738,-3.7631805,-15.100779
739,0.8849695,-15.823755
740,0.6042603,-13.87527
741,-4.688392,-13.964514
742,-0.6113737,-14.342591
743,-0.79380554,-17.303783
744,-3.5691764,-17.926928
745,1.5600071,-16.962664
746,-4.2065244,-14.720812
747,0.016610898,-17.381718
748,-3.970644,-13.555773
749,1.2371646,-15.8852215
750,0.7293715,-17.923115
751,1.4344488,-14.409262
752,0.558354,-15.896297
753,-3.8267264,-10.556554
754,-4.8176985,-10.128085
755,-3.4144711,-10.809919
756,-3.4269438,-10.788966
757,-1.987753,-11.888961
758,0.05027146,-17.880415
759,-0.59413,-13.927967
760,-1.3922642,-17.068941
761,-4.8746653,-11.601754
762,-4.567774,-13.874292
763,-2.1112115,-14.612895
764,-2.8972592,-17.242542
765,-4.626136,-10.069968
766,1.4562973,-15.9961
767,-2.6818857,-13.345785
768,-1.402808,-17.15534
769,-0.73608714,-13.53214
770,-1.9866391,-14.517464
771,0.18718328,-13.929558
772,-2.7724602,-13.567078
773,-3.469848,-13.157539
774,-4.761388,-14.307647
775,-3.5088315,-11.506899
776,-4.9222007,-11.5738
777,-4.4538913,-11.277991
778,-2.9637911,-10.397134
779,0.35247976,-14.959429
780,-3.5463674,-11.339056
781,-0.44402376,-12.783077
782,-4.6113195,-10.271498
783,0.48116904,-16.61758
784,0.4340337,-13.799844
785,-1.8562868,-13.166179
786,-0.48350745,-13.135936
787,-4.814499,-17.214495
788,-0.39838395,-17.647352
789,-1.5784507,-17.188381
790,-2.2851737,-17.4353
791,-2.0068464,-14.684236
792,0.18964773,-15.410359
793,0.4843768,-17.644865
794,2.1203861,-15.837164
795,-0.5611511,-12.069565
796,-4.5381236,-14.856892
797,-4.9186025,-14.137602
798,0.61383307,-12.911167
799,-0.738909,-16.340464
800,13.177731,-6.1098027
801,13.891639,-4.884944
802,17.038824,-4.492237
803,18.375126,-3.905168
804,17.0594,-6.0663886
805,16.888096,-5.8827925
806,15.4427,-3.1593182
807,16.796488,-5.6251693
808,17.77771,-2.0875738
809,17.903101,-6.2509437
810,15.277892,-1.5348487
811,16.534168,-3.4265296
812,14.835636,-2.774247
813,14.174459,-2.1690197
814,19.100588,-3.2022634
815,15.858017,-2.5395803
816,13.468082,-2.5944445
817,16.264473,-5.5042667
818,16.881336,-2.0646646
819,16.64133,-8.313074
820,15.708668,-1.903112
821,16.384933,-7.275295
822,14.9224615,0.1498587
823,14.558949,-3.6173296
824,14.418249,-3.233888
825,18.138456,-3.1996489
826,16.411499,-3.0803664
827,16.756693,-7.419842
828,15.852298,-7.2422514
829,14.665535,-3.3645332
830,14.240339,-3.130782
831,20.630247,-4.688254
832,17.75752,-2.9964974
833,17.51143,-6.7181487
834,17.538618,-6.703587
835,14.85794,-7.9968033
836,18.436993,-1.7574136
837,14.482433,-6.0520334
838,16.014532,-5.8138804
839,14.714124,-6.6502213
840,19.359379,-6.1106796
841,13.602136,-6.9952674
842,15.956245,-3.8343205
843,17.883524,-5.270863
844,16.817566,-6.8948636
845,15.536225,-3.6597123
846,15.42945,-5.3975954
847,14.099724,-7.607799
848,15.937183,-6.5137663
849,17.532293,-8.272474
850,15.124353,-1.9579632
851,16.542507,-4.2909203
852,15.539008,-4.779628
853,16.676863,-3.2879117
854,17.201658,-6.941163
855,15.246209,3.8507097
856,13.152919,-3.9069612
857,14.573149,-4.7805195
858,15.651525,-4.2252445
859,11.71506,-3.7117996
860,18.98698,4.269328
861,17.303705,-5.0898705
862,16.459743,-2.4419117
863,17.796312,-2.445795
864,14.170198,-1.2212965
865,16.21901,-1.2401321
866,15.170001,-2.4981961
867,16.586124,-2.9713979
868,16.546486,-0.8813032
869,12.934918,-1.0473965
870,18.230593,-5.564253
871,19.779762,-4.5290704
872,16.240952,-5.719612
873,17.713037,-4.610792
874,16.461092,-2.1744013
875,20.50314,-3.1618137
876,11.819702,-3.7241006
877,13.9060955,-4.873695
878,15.27444,-6.2668896
879,12.9276085,-5.6786795
880,17.090721,-3.7161577
881,15.65344,-7.636948
882,15.1842785,-3.8659663
883,17.880959,-1.4733948
884,17.722488,-1.7918725
885,13.17502,-6.799111
886,17.152079,-0.8847834
887,17.729544,-4.7740464
888,17.1199,-0.2152132
889,15.100201,-6.157924
890,20.10789,-2.1707144
891,13.392859,-4.3248363
892,18.343557,-7.8720574
893,18.135048,-7.703472
894,18.359419,-3.6939156
895,18.968494,-5.124408
896,18.783195,-7.1864123
897,14.972939,-9.0152645
898,17.742409,-3.3000834
899,18.75144,-2.0934536
900,2.307901,18.588354
901,17.684183,4.2652216
902,2.2647228,17.190325
903,-2.745423,20.590973
904,16.574673,4.5682664
905,4.174283,19.660065
906,-1.6153983,18.576647
907,-0.36773634,24.855387
908,-0.36910775,24.812057
909,1.0691732,22.797354
910,0.8278501,17.791409
911,1.0395627,22.685965
912,1.3061911,21.91727
913,-3.1199348,22.092731
914,-1.8512404,17.240404
915,-1.3484429,21.34635
916,2.8229914,23.033978
917,-2.6881616,23.512817
918,0.02167753,22.768486
919,0.9666537,22.40083
920,1.3858926,23.632456
921,-2.3817718,21.872776
922,3.0700085,19.099829
923,-0.60962075,21.268759
924,-0.012898965,22.657806
925,0.19827478,20.677591
926,-1.7679712,23.95516
927,0.14021589,21.951483
928,2.1245155,20.79501
929,-8.322234,17.651234
930,1.749192,19.346758
931,1.1204845,19.592287
932,-1.6547335,21.963907
933,-2.5250657,20.333145
934,1.6414926,25.124256
935,-0.5812007,19.837576
936,0.015546572,20.651983
937,0.2010896,21.652554
938,-2.0316873,22.90486
939,-1.2833146,19.161797
940,-0.82552564,20.193352
941,1.4870656,21.121458
942,-1.7718222,21.9868
943,3.6989639,21.558764
944,-2.053967,22.364641
945,-0.33502895,19.963713
946,-0.8112091,18.23325
947,-3.248628,23.619665
948,2.9585867,21.439568
949,4.584581,21.055923
950,2.74074,21.37188
951,-5.534407,18.956732
952,-6.656383,16.599813
953,2.9683685,20.57542
954,2.4963272,24.65154
955,0.26433158,23.546686
956,-0.7087975,23.581776
957,1.0137157,20.517534
958,2.3845706,19.553099
959,3.9983442,22.463083
960,-0.5557441,22.58105
961,-4.189933,22.306639
962,-2.2018633,19.432526
963,2.2515843,21.943554
964,3.40806,20.385845
965,2.056713,22.441961
966,-4.6763606,19.97192
967,-1.1256524,20.346092
968,-4.571332,17.96915
969,1.1279299,23.822443
970,-8.133239,16.220297
971,-0.105428405,18.97123
972,1.4188176,20.646755
973,2.1125789,20.02288
974,-1.6951149,23.92275
975,1.7217544,19.410288
976,-1.1657484,19.32858
977,1.0816059,21.132885
978,1.5590827,19.418694
979,-0.510214,20.83365
980,-2.0039866,20.628202
981,-0.47344655,19.707012
982,-5.8301873,18.280893
983,3.0111778,21.406853
984,-2.5103362,19.903841
985,-0.9745604,19.486965
986,-1.7119566,18.190346
987,-3.1909435,19.96398
988,-2.339049,18.668486
989,1.6794232,22.004868
990,1.8852426,23.28233
991,-3.2173,18.995607
992,-0.54399866,21.841541
993,0.5413809,21.540873
994,-5.499293,17.767714
995,-3.4677122,22.16586
996,-0.34330204,17.225376
997,-3.5793686,21.04866
998,-0.5605193,18.54729
999,-3.1157596,16.750042
