0,1
-6.6573863,35.59856
-9.8733425,43.773235
-33.313515,35.57161
-45.53622,49.271065
-34.0697,32.822723
-33.218838,32.87774
-33.122013,32.166218
-45.94075,48.987698
-45.46457,49.843685
-18.127562,36.668526
-45.53622,49.271065
-7.777577,35.341515
-7.4273767,41.249683
-31.662218,32.366623
-34.640907,29.35662
-2.3337166,34.37877
-33.255455,34.410202
-32.949287,35.704163
-31.622593,34.98655
-45.158817,50.189114
-34.479103,29.344946
-33.25795,31.953255
-33.113293,34.281742
-47.696777,50.32708
-47.77609,50.288567
-47.567127,50.28948
-10.065688,43.422062
-34.510796,35.120247
-33.82369,35.57357
-44.480522,49.515003
-33.66893,34.868126
-7.7189894,34.336895
-7.2546277,35.87723
-44.231483,49.22782
-45.063892,48.730476
-8.385357,33.790215
-33.11547,33.95763
-33.36336,33.33851
-9.703227,44.235767
-30.954449,31.515057
-11.092151,30.165749
-34.899372,28.70741
-30.562986,28.478634
-45.816193,48.78256
-6.3707395,41.225544
-7.7048244,41.888954
-9.542156,39.402233
-1.6533872,35.918465
-7.357008,41.220005
-45.27273,48.47372
-6.8077965,41.489967
-43.673435,49.34714
-32.36905,33.206543
-31.576912,33.13721
-5.9798408,42.974277
-43.835518,48.919647
-44.69171,49.501152
-8.117242,46.476025
-32.86147,32.53097
-31.675083,32.906303
-45.05543,48.725395
-45.01389,46.943005
-44.427807,46.86319
-44.553547,47.54273
-34.46862,31.343393
-8.416592,35.831413
-34.61666,34.37349
-33.11547,33.95763
-46.504097,49.173767
-31.154966,33.05033
-32.150936,34.369053
-32.646965,32.774433
-12.735738,32.80086
-45.970062,48.38697
-45.939007,48.97429
-46.186325,48.195103
-44.925495,49.464016
-7.1770077,34.94187
-6.021469,34.788734
-46.75344,48.665
-46.68637,48.934376
-32.646965,32.774433
-32.646965,32.774433
-33.78134,29.03381
-29.429193,28.017218
-44.23104,49.607403
-10.380722,30.318064
-35.144173,29.113136
-31.63318,36.04059
-9.852598,41.789112
-47.767406,50.151535
-12.969936,43.125683
-1.7179444,35.782856
-10.872396,38.11169
-10.817223,30.952705
-14.695579,34.172142
-2.3209188,34.462624
-16.495127,34.74009
-13.969502,31.708347
-13.03101,28.545729
-9.542167,39.40224
-9.542165,39.40225
-12.82821,31.14713
-9.816192,41.788193
-2.4000118,34.09771
-9.457509,34.76857
-15.07675,34.055935
-15.319524,34.649426
-17.370092,35.750355
-11.092158,30.165758
-10.044038,30.40514
-5.6777706,43.78421
-6.8146925,44.69981
-10.705268,30.242823
-11.984799,29.503046
-11.402789,39.04264
-9.231904,43.986492
-9.494261,35.95131
-6.0214787,34.788727
-12.439388,32.21166
-2.2232516,34.84154
-8.190211,39.957085
-4.758361,36.12782
-7.7189264,34.336884
-8.736109,43.702206
-9.093202,36.44875
-9.087724,33.294624
-16.669117,35.142014
-4.158372,37.267994
-15.263684,32.84333
-9.457829,34.768566
-13.760554,34.420742
-8.38536,33.790195
-14.466379,32.055183
-2.3348916,34.373894
-8.78666,41.017654
-12.797749,28.971647
-5.396934,37.664062
-2.7794187,35.34691
-12.753284,29.222988
-7.112502,34.962067
-5.012078,37.320614
-6.636381,42.2635
-8.416593,35.831417
-11.4028,39.042625
-8.934416,35.316093
-9.946433,36.717125
-11.180809,32.027588
-11.918654,33.334732
-8.385357,33.790215
-18.227217,26.551954
-19.720985,26.236326
-20.629595,26.13796
-8.908868,34.240467
-9.828493,38.762352
-47.666668,50.423855
-4.329761,36.89282
-47.60025,50.378838
-7.589066,42.356895
-12.722191,33.49267
-7.9844947,46.14689
-8.378839,46.303864
-5.9614463,43.55831
-3.7031631,36.908546
-10.065689,43.422062
-12.99392,34.418053
-15.07675,34.05594
-9.231876,43.986496
-7.7189894,34.336895
-12.296872,33.777744
-15.386986,33.91735
-15.869111,34.173943
-6.807659,41.49059
-4.329808,36.892773
-16.07555,34.110508
-9.828452,38.76237
-10.817265,30.95272
-17.819689,36.609943
-11.238715,39.435017
-7.5890985,42.356873
-30.91555,36.680027
-10.068409,34.24811
-42.968925,49.712196
-16.818819,35.108387
-34.49127,29.034176
-32.752117,36.441765
-43.074905,48.93752
-33.60663,35.739246
-10.068499,34.248016
-43.57628,49.837708
-14.054581,33.564533
-12.993907,34.41802
-6.662807,41.871365
-33.80029,28.624527
-29.560728,29.847788
-10.803794,30.944353
-43.936184,49.687042
-30.659134,27.952251
-44.205906,48.552124
-43.765602,48.17398
-44.201347,48.554115
-34.297985,32.308113
-44.494373,46.90926
-4.507501,36.546844
-10.085228,38.08879
-31.234251,31.805645
-33.654716,29.278591
-30.793186,36.715023
-10.346669,36.114044
-32.824223,31.453293
-26.541853,23.25943
-43.433235,48.917675
-42.96998,49.70876
-44.201347,48.554115
-44.43112,46.451828
-43.889416,46.747326
-31.668283,33.515774
-43.19478,49.686573
-33.171486,27.854795
-12.7533045,29.223017
-13.677036,43.832073
-29.840084,30.611576
-33.994064,35.18453
-10.720737,30.242573
-28.551823,27.552116
-9.430798,10.706095
-6.3184676,6.6796036
-9.120451,-4.0671344
-12.467287,-7.2538238
7.54389,15.312365
7.552295,15.218868
-8.4593525,4.900597
-6.892814,7.29864
-12.316922,-3.6713433
-11.665002,-7.404462
5.8961916,13.914976
-10.301545,8.71358
7.1104198,-6.572711
-0.36588556,-11.662889
-11.760803,-6.785773
-9.120438,-4.067081
-10.250014,-10.887895
8.563021,14.901367
8.969367,14.992351
6.8619227,-7.102154
5.660782,13.807448
-10.370268,-8.425177
-6.773579,4.0052223
7.049337,-11.56044
6.0705914,13.59989
-11.527449,-6.0327206
-11.352541,-3.5011282
7.292687,-5.8746567
10.621462,15.006303
1.8659174,13.711588
10.55476,15.0105
7.3227096,-11.398018
7.291207,-11.279861
-10.246146,9.188724
-12.032806,-1.9829853
-6.2815366,7.6150293
11.063447,14.967068
-12.096709,1.0193038
8.380634,15.125967
-9.013874,-5.1691327
1.6107496,-5.6995797
2.04988,13.787855
-7.9006014,-7.6135826
-7.3098063,7.915868
-7.3098063,7.915868
2.157674,-5.4527884
5.5530796,15.140288
-12.101193,-6.208312
11.039953,14.970621
6.2814174,-7.036976
-9.120438,-4.067081
10.666916,15.004777
-10.30694,-11.136857
-11.891703,-7.840316
-7.038741,7.5780787
6.190157,14.839852
-9.15559,-10.676996
-7.9006124,-7.6135726
6.5554795,-6.4076376
-11.307597,-7.7012644
8.108833,14.908702
4.7393293,-12.699704
2.287828,-5.5055766
-2.6542337,-9.370851
2.9219532,-5.6748137
2.9768293,-13.639804
-11.868831,-1.713128
-8.968988,10.087513
5.764802,14.193438
8.28377,-11.150868
-9.375151,10.05483
-9.252942,10.849773
-9.235136,-3.9631872
-8.341916,9.126054
-9.120423,-4.0671515
6.555639,-6.4072595
-12.067239,0.38026732
8.307887,-6.6753397
6.2662106,14.586208
3.6648052,-7.5455685
5.9162436,-6.455807
-11.525702,-2.5986543
5.0594625,15.343318
-6.203859,7.1595445
-10.473674,8.874692
6.2550516,-11.336396
7.0493374,-11.56043
6.4011407,-11.399691
7.322644,-11.397929
-9.978259,9.690178
-11.667124,-1.646598
-9.110265,3.6074934
5.550022,-12.6606865
0.70972013,-11.130803
5.4928308,14.773558
6.559218,14.22472
8.17902,15.205638
-7.3413787,6.907632
-6.521704,5.239126
5.549365,13.760948
6.7791624,-11.4806595
-12.68808,5.0335
-8.856528,10.317732
4.41351,-5.941356
-7.2489233,6.6730804
10.76049,14.9974165
5.3042994,14.611841
7.4034576,15.612692
-10.795707,-8.509523
6.8191695,-5.624395
5.488477,-5.9730115
7.65563,14.42564
-10.988669,-2.0177197
-9.718729,9.997699
-11.089852,-1.4652976
7.4266176,-5.3189473
4.637898,-12.7680645
-9.798331,-9.265637
5.150243,14.42142
5.2579794,-12.791004
-6.0625772,-8.707699
3.9058545,-5.8204017
7.15996,14.269202
-10.370268,-8.425177
-7.633472,8.3385
6.0218697,-6.002909
5.503665,14.803299
5.288758,14.567219
-12.224373,1.0002
-8.806331,11.210739
6.5556874,-6.407137
6.021867,-6.0029187
-10.399838,-10.790873
-14.251648,3.4348967
-11.665002,-7.404462
-10.074026,-9.042133
8.146918,-6.381236
-9.601842,10.545577
5.916022,-6.458475
-11.945896,-0.50268865
-9.741338,10.349654
-11.753109,0.15860878
-9.375151,10.05483
7.561909,-11.358626
4.867745,-5.9088697
-10.3055105,-3.2497456
2.2308927,13.818193
-11.373801,-6.4638734
1.9930807,13.735146
0.12864436,13.138203
0.17123963,13.150489
-12.030375,-7.780195
-9.239739,-4.893693
6.119273,15.510657
-6.370028,9.088215
8.146918,-6.381236
7.4309263,-7.913651
6.8619227,-7.102154
-6.488659,8.029034
5.406653,-6.317835
6.8619227,-7.102154
6.555579,-6.407312
7.0515027,-4.6976194
1.3776627,13.551341
0.80803514,13.360976
0.96632415,13.411423
0.9549355,13.409497
5.4876633,-5.9746933
-10.359181,-3.069271
-9.718729,9.997699
-11.732325,-3.2169945
4.8756065,-6.5554786
5.8020873,-6.855484
6.91433,15.148966
2.593217,-5.6314473
0.9604014,13.423346
-8.869653,-5.3443456
2.9219618,-5.674758
-7.374983,-6.9255886
0.38827708,13.223368
-11.150445,-6.27744
4.8031683,14.853007
-9.49198,-9.605497
-6.589173,8.15668
-9.168764,-9.916061
-12.102624,0.105406806
-8.07596,11.469356
-10.749145,-9.59334
-10.294431,-8.764174
-8.8192,10.766632
-9.386268,-10.5811405
-8.380028,11.375364
6.5748787,-11.452032
-8.8192,10.766632
-11.84856,-4.3196163
6.8191695,-5.624395
4.4466558,14.5308275
7.0493374,-11.560429
-10.74321,-9.972455
-7.4827476,-8.074111
-11.378545,-7.037852
6.4011407,-11.399691
-11.665002,-7.404462
-12.179442,5.8943095
-9.252942,10.849773
-11.832601,-4.8217964
7.764836,14.240486
1.4758159,13.593821
-6.5454836,6.091418
4.867745,-5.9088697
-10.225578,9.374756
-9.023854,9.79363
8.488903,-11.098432
7.225326,15.403206
7.825969,14.139489
7.360551,-7.1195316
7.378354,14.687474
-11.3493,-5.924166
1.6108015,-5.699548
-12.42749,5.203119
-8.212443,-8.7858925
-7.6369147,8.617716
3.9058545,-5.8204017
6.734377,15.592032
-10.0930195,-10.958944
-14.940259,-48.576385
48.42016,6.957629
49.198532,6.497009
-13.515349,-43.44661
-18.811388,-47.344086
-16.586712,-48.920692
-12.358582,-49.974606
-14.940259,-48.576385
-5.306788,-38.23795
2.5784864,-40.23224
3.6148767,-38.956234
-13.515349,-43.44661
2.2660613,-40.384487
-18.333422,-50.068424
-11.344124,-45.850685
4.4069467,-42.343517
3.6148765,-38.956234
0.61905426,-42.801857
-5.3067875,-38.23795
-8.56816,-36.483265
-4.7116404,-38.769062
-15.364382,-62.3923
-13.706685,-47.681477
-11.775045,-45.082035
-14.940259,-48.576385
1.6884187,-39.233727
59.162106,-5.95136
1.3416357,-39.296673
-12.860027,-42.948643
63.16935,-8.735217
0.4092755,-38.6283
-6.2896566,-37.946083
-6.9346046,-40.34083
-18.63572,-50.174515
59.0042,-5.8130527
-17.090494,-63.227123
-4.4837575,-41.63228
58.19018,-3.368209
-10.013469,-40.184666
-3.186044,-39.159977
-14.078713,-47.010925
-8.175414,-36.40328
0.6810161,-39.45508
-14.1103735,-62.22641
-13.552205,-62.26349
63.148273,-8.715941
-18.00967,-46.610046
-11.500372,-39.9943
-11.201916,-38.80564
-3.2981079,-38.684074
-9.413628,-45.096092
-17.818502,-60.215527
-0.037766103,-37.21795
-18.113234,-49.506504
-9.685391,-45.71623
-4.005698,-38.705944
-4.4640756,-39.999706
-15.638824,-47.533443
58.533623,-5.9585023
-16.492945,-47.44063
-16.462135,-47.52293
-10.543968,-39.022095
58.708485,-5.5361395
-11.084623,-39.26296
-5.683563,-39.059074
-6.510324,-36.795242
-14.007102,-60.428642
1.0942268,-40.52529
-10.275632,-45.9411
-2.490044,-39.0749
-13.2096,-44.026985
-14.078713,-47.01092
-14.548863,-49.239918
-9.261402,-45.57235
-9.684917,-37.51386
0.5015995,-41.00726
1.9070914,-40.544453
1.4536753,-41.20775
-9.045924,-39.805958
-19.156725,-48.446575
58.196957,-5.202673
-11.585068,-39.407196
-11.970078,-39.139645
-9.944496,-38.771442
-9.813962,-40.763443
-6.4679813,-39.422546
-7.598196,-39.17538
2.5784864,-40.23224
-6.767722,-38.783245
-10.826112,-43.55905
-11.885965,-49.70898
-5.047904,-40.353287
-7.8030148,-40.691406
0.16984689,-39.50775
-4.0060782,-38.703983
57.813915,-4.7322326
-13.568618,-61.25032
-12.175772,-44.251495
58.62603,-3.066451
-14.24476,-43.526184
-5.6835623,-39.059074
-12.534864,-43.551765
-13.462492,-61.603954
-10.760641,-40.463615
-14.697175,-47.577106
-6.0182257,-42.004944
-3.1852798,-39.162056
-13.209601,-44.026985
-11.084623,-39.262955
58.028954,-5.4100213
0.3488359,-39.919945
-18.49913,-49.67912
-15.060799,-47.062023
-2.490123,-39.07489
61.551506,-7.094026
-16.610249,-60.853622
-17.398783,-62.612793
-18.170242,-58.35358
-17.818502,-60.215527
-17.80612,-59.865513
-12.039211,-46.356964
-18.84965,-45.54348
-10.771998,-41.366486
58.927155,-2.905617
59.558605,-5.126776
61.72007,-6.696631
1.794,-40.22762
1.01789,-39.37626
-10.01347,-40.18466
-16.594688,-60.389965
-12.874453,-44.745655
-14.14694,-46.924423
60.77369,-4.7444067
60.524166,-5.6594567
58.258698,-3.8582065
-16.34685,-60.477547
-11.709816,-38.98678
-13.640393,-61.91761
-17.85402,-59.27268
0.34882897,-39.91995
-17.119032,-63.133793
-17.918701,-61.664062
-17.117107,-62.71832
-6.934559,-40.340828
58.67865,-4.9747024
58.803665,-6.8807077
60.003387,-2.871974
-5.684358,-39.062634
-17.754456,-61.65809
58.356705,-2.4732163
1.0621852,-38.353554
-15.090135,-61.476818
58.775215,-3.9056735
-6.768177,-38.78332
-17.081247,-50.383232
61.31966,-6.819689
60.731773,-3.9012442
60.954025,-6.07319
-17.83978,-59.55936
60.887547,-5.8657966
-12.039511,-46.356956
60.02119,-3.2126348
59.76596,-3.607816
-18.556343,-54.859245
60.15681,-3.1457741
-19.452366,-51.561016
-16.58671,-48.92069
61.41138,-7.1814604
